customer_id,age,gender,city,employment_type,annual_income,credit_score,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate_pct,disbursement_date,loan_to_income_ratio,days_past_due,loan_status,is_default
CUST101728,42,Male,Hyderabad,Salaried,289000.0,609,1,Credit Card Consolidation,491000,84,7.0,2022-05-30,1.7,0,Active,0
CUST101729,48,Male,Pune,Salaried,1209000.0,740,1,Auto,1331000,24,7.45,2021-02-10,1.1,0,Closed,0
CUST101730,40,Male,Gurugram,Salaried,1028000.0,696,1,Business,288000,120,15.62,2022-12-29,0.28,0,Closed,0
CUST101731,53,Male,Mumbai,Salaried,622000.0,568,0,Personal,838000,84,11.82,2024-04-11,1.35,151,Default,1
CUST101732,30,Male,Hyderabad,Salaried,624000.0,685,2,Education,364000,60,9.83,2023-04-01,0.58,124,Default,1
CUST101733,60,Female,Bengaluru,Self-Employed,715000.0,730,1,Personal,1083000,120,11.06,2025-01-21,1.51,0,Active,0
CUST101734,52,Female,Delhi,Business Owner,253000.0,636,2,Business,1172000,48,12.91,2021-01-26,4.63,120,Written Off,1
CUST101735,53,Female,Mohali,Salaried,483000.0,661,0,Personal,1254000,24,13.13,2023-07-16,2.6,0,Closed,0
CUST101736,22,Male,Chennai,Self-Employed,724000.0,691,0,Education,498000,24,11.65,2025-04-28,0.69,147,Default,1
CUST101737,53,Male,Mohali,Salaried,785000.0,527,2,Personal,654000,48,13.69,2022-11-13,0.83,0,Closed,0
CUST101738,53,Male,Delhi,Self-Employed,378000.0,664,0,Credit Card Consolidation,592000,240,9.73,2021-10-23,1.57,153,Default,1
CUST101739,61,Male,Chennai,Salaried,621000.0,706,2,Home,1487000,12,13.52,2023-08-07,2.39,0,Closed,0
CUST101740,33,Female,Pune,Salaried,988000.0,689,1,Auto,484000,60,10.21,2025-11-14,0.49,0,Closed,0
CUST101741,50,Male,Mohali,Salaried,920000.0,788,0,Personal,252000,84,9.9,2021-11-26,0.27,0,Closed,0
CUST101742,53,Male,Mohali,Salaried,453000.0,738,2,Auto,781000,120,9.85,2025-05-27,1.72,161,Default,1
CUST101743,33,Male,Mohali,Salaried,380000.0,647,2,Personal,165000,180,12.66,2023-01-02,0.43,17,Active - Overdue 30d,0
CUST101744,46,Female,Mohali,Salaried,876000.0,673,0,Auto,198000,24,7.0,2023-03-26,0.23,0,Closed,0
CUST101745,42,Female,Mumbai,Salaried,764000.0,708,1,Home,158000,24,12.34,2023-10-04,0.21,0,Active,0
CUST101746,59,Male,Hyderabad,Salaried,505000.0,467,1,Personal,414000,24,14.03,2022-09-05,0.82,136,Written Off,1
CUST101747,22,Male,Bengaluru,Salaried,305000.0,553,1,Auto,200000,120,13.71,2025-04-08,0.66,0,Active,0
CUST101748,58,Female,Hyderabad,Salaried,407000.0,677,1,Personal,638000,24,11.26,2025-07-17,1.57,0,Active,0
CUST101749,59,Female,Mohali,Self-Employed,625000.0,824,2,Personal,632000,12,9.02,2023-11-11,1.01,226,Written Off,1
CUST101750,46,Male,Mumbai,Salaried,825000.0,663,1,Credit Card Consolidation,108000,12,10.69,2025-09-19,0.13,0,Active,0
CUST101751,35,Male,Chandigarh,Salaried,1050000.0,761,1,Home,849000,36,11.92,2021-10-27,0.81,132,Default,1
CUST101752,54,Female,Hyderabad,Salaried,589000.0,565,1,Auto,391000,60,13.17,2021-04-07,0.66,71,Default,1
CUST101753,62,Female,Delhi,Salaried,915000.0,642,1,Auto,330000,24,11.6,2025-05-06,0.36,0,Closed,0
CUST101754,64,Male,Delhi,Salaried,318000.0,621,1,Personal,750000,36,10.91,2023-08-15,2.36,0,Active,0
CUST101755,60,Female,MUMBAI,Salaried,725000.0,703,0,Business,362000,24,12.44,2023-02-02,0.5,0,Closed,0
CUST101756,31,Female,Mumbai,Salaried,849000.0,750,0,Auto,898000,48,7.0,2024-01-22,1.06,178,Default,1
CUST101757,23,Female,Pune,Self-Employed,1015000.0,663,1,Business,826000,48,13.13,2021-02-24,0.81,264,Written Off,1
CUST101758,26,Female,Chandigarh,Self-Employed,833000.0,649,1,Business,784000,60,9.55,2021-03-04,0.94,0,Closed,0
CUST101759,29,Female,Mumbai,Salaried,413000.0,789,0,Home,186000,48,13.73,2024-05-16,0.45,0,Active,0
CUST101760,26,Male,Mohali,Salaried,844000.0,855,0,Credit Card Consolidation,1161000,36,7.34,2024-11-18,1.38,0,Closed,0
CUST101761,29,Female,Pune,Salaried,584000.0,646,0,Education,545000,120,11.89,2024-12-23,0.93,0,Active,0
CUST101762,59,Male,Chandigarh,Salaried,,673,1,Personal,383000,36,8.5,2023-04-30,0.63,106,Default,1
CUST101763,51,Female,Bengaluru,Salaried,405000.0,701,1,Business,1148000,60,8.64,2023-06-09,2.83,71,Default,1
CUST101764,52,Male,Pune,Self-Employed,537000.0,712,1,Personal,488000,60,10.98,2024-09-30,0.91,105,Default,1
CUST101765,61,Female,Bengaluru,Salaried,1131000.0,699,1,Business,499000,24,17.41,2025-08-11,0.44,160,Written Off,1
CUST101766,32,Male,Hyderabad,Salaried,661000.0,518,0,Auto,1012000,48,12.88,2023-02-26,1.53,119,Default,1
CUST101767,28,Male,Hyderabad,Self-Employed,461000.0,714,0,Personal,526000,36,8.06,2021-01-04,1.14,0,Closed,0
CUST101768,28,Male,Mumbai,Business Owner,682000.0,835,0,Auto,315000,120,14.41,2021-05-13,0.46,221,Written Off,1
CUST101769,48,Female,Noida,Salaried,568000.0,550,1,Education,986000,36,14.91,2025-06-26,1.74,0,Active,0
CUST101770,40,Female,Gurugram,Salaried,485000.0,552,0,Personal,1125000,24,11.88,2022-10-06,2.32,0,Closed,0
CUST101771,27,Female,Gurugram,Self-Employed,598000.0,577,0,Home,498000,120,16.92,2024-02-17,0.83,0,Active,0
CUST101772,31,Male,Mohali,Self-Employed,947000.0,730,2,Business,102000,120,10.52,2023-05-18,0.11,0,Active,0
CUST101773,40,Male,Gurugram,Salaried,440000.0,537,3,Credit Card Consolidation,368000,60,8.06,2023-06-11,0.84,0,Active,0
CUST101774,36,Female,Hyderabad,Self-Employed,1028000.0,772,0,Auto,111000,48,9.07,2025-01-11,0.11,0,Active,0
CUST101775,24,Female,Pune,Business Owner,878000.0,595,0,Auto,177000,84,9.74,2025-03-22,0.2,171,Default,1
CUST101776,26,Female,Delhi,Self-Employed,834000.0,746,0,Home,183000,24,13.96,2024-03-08,0.22,132,Default,1
CUST101777,42,Female,Mohali,Salaried,675000.0,633,0,Personal,577000,60,14.96,2021-06-30,0.85,0,Active,0
CUST101778,46,Female,Gurugram,Salaried,1049000.0,621,0,Personal,920000,24,10.69,2024-09-07,0.88,0,Closed,0
CUST101779,23,Male,Gurugram,Salaried,690000.0,720,0,Personal,224000,84,16.29,2022-11-16,0.32,0,Closed,0
CUST101780,61,Female,Noida,Salaried,807000.0,726,0,Education,613000,24,16.26,2022-06-05,0.76,0,Closed,0
CUST101781,62,Female,Chandigarh,Self-Employed,781000.0,619,0,Personal,693000,60,10.76,2023-10-30,0.89,121,Default,1
CUST101782,34,Female,Hyderabad,Business Owner,779000.0,701,1,Business,910000,24,10.25,2025-01-20,1.17,0,Closed,0
CUST101783,31,Female,Chennai,Salaried,550000.0,733,2,Credit Card Consolidation,1397000,84,10.8,2023-03-06,2.54,90,Default,1
CUST101784,38,Male,Delhi,Salaried,324000.0,530,0,Auto,467000,24,7.0,2023-12-01,1.44,95,Default,1
CUST101785,32,Male,Delhi,Salaried,1223000.0,674,0,Personal,718000,36,9.92,2022-05-08,0.59,0,Active,0
CUST101786,43,Male,Mumbai,Self-Employed,492000.0,673,0,Credit Card Consolidation,319000,120,11.85,2022-10-26,0.65,72,Default,1
CUST101787,32,Male,Noida,Self-Employed,592000.0,533,0,Education,576000,60,12.13,2021-11-25,0.97,142,Written Off,1
CUST101788,33,Female,Delhi,Salaried,331000.0,679,0,Personal,345000,120,14.93,2022-12-29,1.04,151,Written Off,1
CUST101789,45,Female,Bengaluru,Self-Employed,592000.0,675,1,Credit Card Consolidation,169000,60,15.36,2023-05-21,0.29,105,Default,1
CUST101790,39,Male,Bengaluru,Self-Employed,476000.0,746,1,Home,1043000,36,13.68,2025-04-11,2.19,0,Active,0
CUST101791,56,Male,Bengaluru,Self-Employed,1270000.0,717,0,Auto,272000,36,9.65,2024-04-11,0.21,133,Default,1
CUST101792,28,Female,Pune,Salaried,358000.0,793,0,Education,478000,24,12.44,2025-05-31,1.34,82,Default,1
CUST101793,49,Female,Mohali,Self-Employed,953000.0,710,0,Home,886000,36,7.0,2025-05-03,0.93,0,Closed,0
CUST101794,52,Male,Bengaluru,Self-Employed,515000.0,602,1,Home,681000,120,12.33,2021-07-12,1.32,87,Default,1
CUST101795,64,Female,Gurugram,Salaried,188000.0,644,0,Home,431000,84,13.92,2024-12-23,2.29,132,Default,1
CUST101796,38,Male,Chennai,Salaried,1135000.0,760,2,Credit Card Consolidation,625000,12,8.61,2023-02-03,0.55,106,Default,1
CUST101797,26,Male,Gurugram,Self-Employed,1041000.0,746,0,Auto,421000,24,8.65,2021-06-02,0.4,0,Closed,0
CUST101798,38,Male,Noida,Salaried,682000.0,739,1,Home,228000,60,10.95,2024-07-26,0.33,0,Active,0
CUST101799,39,Male,Chandigarh,Salaried,315000.0,747,2,Auto,449000,24,11.48,2023-09-14,1.43,43,Active - Overdue 30d,0
CUST101800,42,Male,Bengaluru,Salaried,661000.0,705,1,Home,499000,36,9.42,2023-11-30,0.75,0,Closed,0
CUST101801,57,Female,Mohali,Salaried,665000.0,692,2,Personal,858000,120,7.36,2024-09-23,1.29,0,Active,0
CUST101802,52,Female,Gurugram,Salaried,587000.0,667,1,Education,493000,120,7.41,2023-04-20,0.84,37,Active - Overdue 30d,0
CUST101803,61,Male,Delhi,Salaried,866000.0,763,0,Home,1039000,36,9.18,2024-03-19,1.2,0,Active,0
CUST101804,23,Male,Delhi,Self-Employed,536000.0,706,1,Auto,559000,48,10.43,2022-08-17,1.04,0,Closed,0
CUST101805,48,Male,Mohali,Business Owner,1296000.0,519,1,Personal,383000,60,11.85,2025-06-14,0.3,0,Closed,0
CUST101806,30,Female,Hyderabad,Salaried,405000.0,711,1,Home,834000,24,12.79,2021-06-24,2.06,175,Default,1
CUST101807,55,Female,Gurugram,Self-Employed,477000.0,753,1,Business,480000,12,11.95,2021-04-03,1.01,42,Active - Overdue 30d,0
CUST101808,49,Male,Chennai,Self-Employed,460000.0,611,1,Auto,491000,36,14.2,2022-09-10,1.07,167,Default,1
CUST101809,35,Male,Chandigarh,Self-Employed,615000.0,637,0,Business,539000,180,8.76,2023-04-05,0.88,154,Default,1
CUST101810,53,Female,Bengaluru,Self-Employed,326000.0,681,2,Credit Card Consolidation,377000,84,10.02,2025-12-12,1.16,0,Closed,0
CUST101811,27,Male,Hyderabad,Business Owner,976000.0,792,2,Home,317000,24,12.89,2025-07-26,0.32,249,Written Off,1
CUST101812,32,Male,Hyderabad,Self-Employed,443000.0,654,1,Home,302000,120,16.77,2025-12-29,0.68,108,Default,1
CUST101813,50,Female,Chandigarh,Salaried,768000.0,655,0,Credit Card Consolidation,544000,60,12.86,2021-05-19,0.71,82,Default,1
CUST101814,41,Male,Mumbai,Salaried,481000.0,719,0,Personal,355000,48,15.53,2022-01-26,0.74,295,Written Off,1
CUST101815,51,Male,Mumbai,Salaried,1162000.0,696,2,Personal,1696000,48,9.61,2022-05-18,1.46,0,Active,0
CUST101816,44,Male,Chennai,Salaried,370000.0,627,0,Business,553000,60,13.91,2022-06-02,1.49,0,Active,0
CUST101817,40,Male,Chennai,Salaried,298000.0,684,0,Personal,1129000,48,12.76,2022-10-11,3.79,0,Closed,0
CUST101818,57,Female,Hyderabad,Business Owner,821000.0,684,1,Education,1480000,48,7.91,2024-11-24,1.8,110,Default,1
CUST101819,24,Female,Chennai,Business Owner,1115000.0,781,1,Business,158000,36,15.8,2024-03-16,0.14,281,Written Off,1
CUST101820,48,Female,Hyderabad,Salaried,457000.0,604,2,Personal,375000,84,13.74,2024-09-11,0.82,0,Closed,0
CUST101821,64,Female,Noida,Salaried,302000.0,687,0,Personal,481000,36,15.85,2024-07-02,1.59,0,Closed,0
CUST101822,40,Female,Delhi,Salaried,733000.0,725,0,Personal,249000,120,8.71,2022-02-28,0.34,0,Closed,0
CUST101823,44,Female,Bengaluru,Self-Employed,882000.0,766,1,Auto,559000,84,9.77,2021-09-06,0.63,0,Closed,0
CUST101824,52,Female,Gurugram,Business Owner,1053000.0,632,0,Home,395000,48,15.45,2023-06-22,0.38,0,Closed,0
CUST101825,61,Male,Bengaluru,Salaried,578000.0,829,0,Personal,529000,48,12.39,2024-10-15,0.92,0,Closed,0
CUST101826,56,Male,Hyderabad,Salaried,870000.0,546,0,Auto,1057000,180,14.36,2024-06-08,1.21,0,Closed,0
CUST101827,54,Female,Noida,Self-Employed,1799000.0,562,0,Personal,225000,48,11.78,2021-06-30,0.13,0,Active,0
CUST101828,56,Female,Gurugram,Salaried,252000.0,697,0,Personal,300000,84,16.9,2025-06-23,1.19,0,Active,0
CUST101829,22,Male,Mohali,Salaried,895000.0,549,1,Credit Card Consolidation,242000,24,12.9,2024-04-22,0.27,0,Closed,0
CUST101830,35,Female,Chandigarh,Salaried,454000.0,630,0,Auto,607000,36,11.32,2023-04-18,1.34,0,Active,0
CUST101831,54,Female,Chandigarh,Salaried,617000.0,720,1,Education,884000,24,8.64,2022-02-19,1.43,0,Closed,0
CUST101832,56,Male,Pune,Self-Employed,1026000.0,795,0,Education,249000,36,10.75,2024-12-14,0.24,144,Default,1
CUST101833,26,Female,Delhi,Salaried,1183000.0,702,1,Credit Card Consolidation,647000,180,12.54,2022-03-21,0.55,0,Closed,0
CUST101834,59,Male,Bengaluru,Self-Employed,583000.0,710,0,Home,410000,12,11.2,2025-11-03,0.7,0,Active,0
CUST101835,62,Female,Chandigarh,Salaried,1034000.0,734,0,Home,111000,60,12.01,2024-05-05,0.11,0,Active,0
CUST101836,32,Male,Mohali,Salaried,1038000.0,553,0,Education,952000,84,16.02,2024-03-09,0.92,222,Written Off,1
CUST101837,23,Female,Pune,Salaried,737000.0,729,0,Business,383000,48,15.04,2021-04-17,0.52,0,Closed,0
CUST101838,38,Male,Bengaluru,Business Owner,876000.0,680,1,Education,898000,60,9.65,2023-12-31,1.03,251,Written Off,1
CUST101839,60,Male,Mumbai,Self-Employed,1682000.0,616,0,Home,625000,120,10.62,2022-04-14,0.37,67,Default,1
CUST101840,41,Female,Mohali,Business Owner,682000.0,603,2,Auto,1232000,60,7.12,2025-10-12,1.81,105,Default,1
CUST101841,35,Male,Gurugram,Salaried,1225000.0,673,0,Auto,438000,120,10.26,2021-09-13,0.36,0,Active,0
CUST101842,53,Male,Mohali,Self-Employed,638000.0,745,2,Auto,1713000,36,14.53,2024-02-20,2.68,0,Active,0
CUST101843,55,Male,Chandigarh,Salaried,363000.0,767,1,Auto,798000,12,10.26,2022-10-16,2.2,96,Default,1
CUST101844,46,Female,Pune,Salaried,1503000.0,670,0,Auto,170000,24,16.7,2022-10-06,0.11,0,Closed,0
CUST101845,28,Female,Hyderabad,Salaried,839000.0,764,0,Home,1417000,180,11.17,2025-08-31,1.69,0,Closed,0
CUST101846,56,Male,Bengaluru,Salaried,898000.0,593,1,Personal,479000,48,8.1,2023-09-12,0.53,0,Active,0
CUST101847,50,Female,Hyderabad,Salaried,632000.0,644,0,Auto,431000,48,9.8,2021-12-11,0.68,0,Closed,0
CUST101848,43,Female,Chandigarh,Salaried,335000.0,817,0,Home,493000,84,7.75,2022-03-15,1.47,0,Active,0
CUST101849,62,Female,Hyderabad,Salaried,767000.0,776,1,Education,1868000,84,11.33,2022-01-14,2.44,22,Active - Overdue 30d,0
CUST101850,64,Male,Chennai,Business Owner,572000.0,616,0,Education,482000,48,7.0,2021-10-16,0.84,0,Closed,0
CUST101851,34,Female,Delhi,Self-Employed,600000.0,739,1,Home,364000,60,13.87,2023-06-30,0.61,174,Default,1
CUST101852,34,Male,Pune,Salaried,1016000.0,635,1,Personal,341000,48,15.24,2025-08-22,0.34,0,Closed,0
CUST101853,22,Male,Mumbai,Business Owner,876000.0,656,3,Personal,180000,36,12.62,2022-09-23,0.21,0,Closed,0
CUST101854,57,Male,Mumbai,Salaried,912000.0,676,0,Home,484000,36,11.85,2025-02-26,0.53,0,Active,0
CUST101855,25,Male,Hyderabad,Salaried,685000.0,573,0,Personal,469000,60,11.2,2024-10-17,0.68,293,Written Off,1
CUST101856,58,Male,Mumbai,Salaried,233000.0,704,1,Education,1035000,36,10.88,2022-05-25,4.44,103,Default,1
CUST101857,61,Female,Pune,Salaried,709000.0,790,1,Personal,115000,24,10.15,2022-09-06,0.16,0,Active,0
CUST101858,34,Male,Delhi,Salaried,655000.0,668,1,Auto,364000,24,8.63,2024-03-14,0.56,0,Active,0
CUST101859,59,Male,Bengaluru,Business Owner,1002000.0,636,1,Home,482000,120,8.24,2022-03-07,0.48,0,Active,0
CUST101860,45,Male,Mumbai,Salaried,1519000.0,633,0,Auto,658000,60,12.13,2021-07-16,0.43,0,Closed,0
CUST101861,40,Male,Delhi,Business Owner,902000.0,506,1,Credit Card Consolidation,149000,36,12.35,2025-06-17,0.17,0,Active,0
CUST101862,22,Male,Chennai,Salaried,898000.0,486,2,Education,203000,60,8.69,2025-08-29,0.23,0,Active,0
CUST101863,59,Male,Pune,Business Owner,816000.0,829,0,Personal,324000,84,9.05,2024-11-01,0.4,5,Active - Overdue 30d,0
CUST101864,26,Male,Mohali,Salaried,591000.0,645,1,Personal,1171000,36,8.76,2022-09-06,1.98,147,Default,1
CUST101865,37,Male,Mumbai,Salaried,525000.0,606,1,Credit Card Consolidation,511000,24,8.54,2025-03-10,0.97,0,Active,0
CUST101866,45,Male,Chennai,Salaried,835000.0,609,1,Personal,271000,36,9.14,2021-04-10,0.32,0,Closed,0
CUST101867,48,Male,Hyderabad,Salaried,1345000.0,675,3,Education,728000,60,8.41,2025-05-22,0.54,0,Closed,0
CUST101868,22,Female,Delhi,Salaried,453000.0,660,3,Auto,486000,24,12.33,2021-06-19,1.07,0,Closed,0
CUST101869,55,Female,Hyderabad,Salaried,800000.0,711,3,Auto,399000,36,12.6,2025-12-04,0.5,159,Default,1
CUST101870,57,Female,Hyderabad,Salaried,629000.0,577,1,Home,235000,120,7.0,2021-11-06,0.37,0,Active,0
CUST101871,25,Male,Gurugram,Salaried,856000.0,715,1,Auto,531000,60,14.43,2021-10-17,0.62,0,Closed,0
CUST101872,21,Female,Hyderabad,Salaried,484000.0,726,2,Auto,681000,24,8.86,2024-09-07,1.41,326,Written Off,1
CUST101873,60,Female,Gurugram,Self-Employed,803000.0,657,1,Education,1440000,84,7.0,2022-06-19,1.79,115,Default,1
CUST101874,32,Male,Bengaluru,Self-Employed,280000.0,745,0,Auto,519000,24,13.94,2023-12-16,1.85,0,Closed,0
CUST101875,56,Male,Gurugram,Salaried,1043000.0,785,1,Business,757000,48,11.53,2022-09-26,0.73,0,Closed,0
CUST101876,43,Male,Noida,Self-Employed,874000.0,657,0,Credit Card Consolidation,570000,12,12.02,2023-04-30,0.65,0,Active,0
CUST101877,51,Male,Bengaluru,Salaried,995000.0,675,1,Home,310000,180,12.33,2022-06-27,0.31,0,Closed,0
CUST101878,31,Male,Gurugram,Self-Employed,811000.0,707,0,Business,588000,84,13.22,2021-01-12,0.73,0,Active,0
CUST101879,30,Female,Pune,Salaried,507000.0,731,0,Personal,202000,240,11.16,2023-08-01,0.4,0,Active,0
CUST101880,23,Male,Hyderabad,Salaried,482000.0,741,0,Personal,993000,60,13.12,2024-07-16,2.06,0,Active,0
CUST101881,34,Female,Hyderabad,Self-Employed,1204000.0,734,0,Personal,766000,84,14.78,2024-06-12,0.64,0,Closed,0
CUST101882,36,Male,Mumbai,Self-Employed,347000.0,739,0,Auto,320000,24,12.56,2022-10-08,0.92,0,Closed,0
CUST101883,30,Male,Hyderabad,Self-Employed,1752000.0,694,1,Auto,948000,36,10.53,2023-06-21,0.54,83,Default,1
CUST101884,49,Female,Gurugram,Salaried,852000.0,743,0,Business,417000,36,10.57,2022-08-29,0.49,142,Default,1
CUST101885,30,Female,Chandigarh,Salaried,433000.0,740,1,Personal,77000,24,8.41,2021-12-18,0.18,0,Closed,0
CUST101886,32,Male,Chandigarh,Salaried,359000.0,669,0,Business,139000,36,10.8,2022-10-30,0.39,143,Default,1
CUST101887,50,Male,Hyderabad,Business Owner,669000.0,785,1,Credit Card Consolidation,288000,60,13.89,2022-05-21,0.43,119,Default,1
CUST101888,61,Female,Chennai,Salaried,824000.0,565,0,Home,548000,24,7.96,2025-06-15,0.67,7,Active - Overdue 30d,0
CUST101889,21,Male,Pune,Business Owner,888000.0,692,2,Home,500000,36,13.0,2022-11-11,0.56,0,Closed,0
CUST101890,25,Male,Chandigarh,Business Owner,725000.0,713,3,Personal,974000,36,8.66,2024-06-02,1.34,133,Default,1
CUST101891,40,Female,Bengaluru,Salaried,555000.0,678,0,Credit Card Consolidation,714000,180,11.87,2023-12-02,1.29,0,Closed,0
CUST101892,28,Male,Mumbai,Self-Employed,491000.0,825,0,Business,723000,84,11.43,2024-09-22,1.47,80,Default,1
CUST101893,63,Male,Mohali,Salaried,844000.0,672,1,Personal,525000,24,12.68,2022-02-14,0.62,100,Default,1
CUST101894,32,Male,Gurugram,Salaried,337000.0,791,3,Home,281000,120,12.89,2024-01-20,0.83,0,Active,0
CUST101895,21,Male,Chandigarh,Self-Employed,259000.0,638,2,Personal,315000,84,14.38,2025-01-04,1.22,26,Active - Overdue 30d,0
CUST101896,40,Female,Hyderabad,Salaried,757000.0,665,1,Business,558000,36,9.49,2024-12-06,0.74,135,Default,1
CUST101897,48,Male,Mumbai,Salaried,628000.0,701,0,Home,894000,24,15.65,2021-08-05,1.42,0,Closed,0
CUST101898,63,Female,Noida,Salaried,1406000.0,669,0,Auto,414000,36,7.0,2023-06-11,0.29,0,Active,0
CUST101899,57,Male,Chennai,Self-Employed,855000.0,586,0,Auto,271000,48,16.11,2021-09-05,0.32,275,Written Off,1
CUST101900,57,Male,Chennai,Salaried,497000.0,709,1,Personal,842000,60,10.86,2022-07-12,1.69,0,Closed,0
CUST101901,32,Male,MUMBAI,Salaried,534000.0,687,1,Auto,743000,120,17.96,2022-07-15,1.39,0,Closed,0
CUST101902,57,Female,Chandigarh,Salaried,842000.0,633,0,Education,658000,12,13.83,2023-05-05,0.78,109,Default,1
CUST101903,64,Female,Mumbai,Business Owner,543000.0,504,0,Home,640000,36,14.3,2024-04-17,1.18,153,Default,1
CUST101904,48,Male,Chandigarh,Salaried,906000.0,557,0,Business,454000,48,11.91,2023-07-07,0.5,0,Closed,0
CUST101905,35,Male,Hyderabad,Salaried,1428000.0,561,0,Personal,362000,60,11.2,2022-01-01,0.25,119,Default,1
CUST101906,26,Male,Mumbai,Salaried,1068000.0,675,0,Personal,784000,36,13.38,2024-01-08,0.73,87,Default,1
CUST101907,64,Female,Hyderabad,Salaried,185000.0,769,1,Auto,544000,36,7.59,2022-02-24,2.94,0,Active,0
CUST101908,40,Male,Gurugram,Salaried,795000.0,621,0,Home,1154000,48,11.59,2021-07-18,1.45,104,Default,1
CUST101909,34,Female,Chennai,Salaried,853000.0,728,0,Business,172000,36,14.74,2025-01-08,0.2,0,Closed,0
CUST101910,22,Female,Chandigarh,Salaried,245000.0,598,0,Credit Card Consolidation,652000,60,9.14,2022-08-21,2.66,0,Closed,0
CUST101911,29,Male,Bengaluru,Salaried,426000.0,661,0,Auto,295000,24,15.13,2022-04-23,0.69,77,Default,1
CUST101912,57,Male,Bengaluru,Self-Employed,747000.0,657,0,Personal,230000,24,16.36,2025-03-26,0.31,108,Default,1
CUST101913,40,Male,Noida,Business Owner,714000.0,684,3,Business,621000,12,7.0,2022-10-27,0.87,15,Active - Overdue 30d,0
CUST101914,46,Female,Gurugram,Salaried,982000.0,664,0,Personal,1041000,24,8.77,2021-06-22,1.06,0,Active,0
CUST101915,49,Female,Gurugram,Salaried,,684,1,Personal,837000,60,12.16,2021-10-02,0.78,132,Default,1
CUST101916,21,Male,Mumbai,Self-Employed,446000.0,745,1,Credit Card Consolidation,629000,12,11.07,2024-11-09,1.41,60,Default,1
CUST101917,55,Male,Bengaluru,Business Owner,775000.0,721,1,Auto,688000,48,7.89,2024-03-29,0.89,0,Closed,0
CUST101918,26,Male,Chennai,Salaried,861000.0,698,0,Personal,517000,36,10.53,2022-05-12,0.6,0,Closed,0
CUST101919,57,Female,Chennai,Business Owner,532000.0,695,0,Personal,276000,84,14.43,2022-01-11,0.52,0,Active,0
CUST101920,25,Male,Delhi,Self-Employed,424000.0,617,2,Education,418000,84,15.26,2023-03-10,0.99,150,Default,1
CUST101921,53,Male,Gurugram,Salaried,579000.0,643,0,Auto,270000,180,15.06,2022-11-04,0.47,0,Closed,0
CUST101922,34,Male,Delhi,Salaried,,686,3,Personal,646000,36,8.61,2024-11-08,0.99,0,Closed,0
CUST101923,32,Male,Mohali,Self-Employed,845000.0,695,2,Home,955000,180,13.03,2021-04-18,1.13,0,Active,0
CUST101924,62,Male,Pune,Salaried,502000.0,585,1,Personal,221000,24,14.33,2021-11-01,0.44,145,Default,1
CUST101925,40,Male,Hyderabad,Salaried,912000.0,507,0,Auto,442000,12,12.97,2023-06-30,0.48,0,Active,0
CUST101926,44,Male,Hyderabad,Salaried,952000.0,677,0,Personal,358000,36,14.19,2024-06-09,0.38,0,Closed,0
CUST101927,63,Female,Noida,Salaried,383000.0,601,1,Business,591000,84,12.75,2021-08-23,1.54,0,Closed,0
CUST101928,54,Male,Mohali,Salaried,468000.0,791,0,Personal,405000,12,10.06,2023-05-21,0.87,179,Default,1
