customer_id,age,gender,city,employment_type,annual_income,credit_score,credit_band,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate_pct,disbursement_date,loan_to_income_ratio,days_past_due,loan_status,is_default,predicted_default_prob,risk_segment
CUST102731,42,Male,Hyderabad,Salaried,419000.0,754,Very Good,0,Home,1236000,60,7.36,2024-03-14,2.95,0,Active,0,0.44,High Risk
CUST102732,48,Male,Delhi,Salaried,354000.0,656,Fair,0,Personal,457000,120,12.01,2023-10-05,1.29,0,Active,0,0.473,High Risk
CUST102733,27,Female,Pune,Business Owner,998000.0,685,Good,1,Education,213000,12,12.84,2023-05-04,0.21,150,Default,1,0.489,High Risk
CUST102734,55,Female,Chandigarh,Salaried,524000.0,671,Good,1,Personal,561000,36,12.36,2024-01-20,1.07,0,Closed,0,0.473,High Risk
CUST102735,48,Male,Mumbai,Salaried,685000.0,658,Fair,0,Personal,345000,12,17.98,2021-10-20,0.5,103,Default,1,0.491,High Risk
CUST102736,34,Female,Bengaluru,Salaried,585000.0,780,Very Good,2,Personal,161000,36,15.89,2024-01-04,0.28,0,Active,0,0.295,Medium Risk
CUST102737,30,Male,Mohali,Self-Employed,367000.0,637,Fair,0,Home,534000,24,12.05,2022-05-30,1.46,164,Default,1,0.63,Very High Risk
CUST102738,36,Male,Mumbai,Self-Employed,567000.0,589,Fair,1,Home,428000,12,14.51,2025-10-08,0.75,305,Written Off,1,0.655,Very High Risk
CUST102739,36,Female,Chandigarh,Salaried,809000.0,734,Good,2,Auto,412000,84,12.5,2024-10-29,0.51,0,Closed,0,0.361,Medium Risk
CUST102740,51,Male,Chennai,Salaried,218000.0,667,Fair,0,Education,1551000,60,9.34,2023-02-25,7.11,85,Default,1,0.689,Very High Risk
CUST102741,62,Male,Bengaluru,Salaried,420000.0,633,Fair,2,Auto,443000,36,11.42,2023-04-09,1.05,67,Default,1,0.531,High Risk
CUST102742,45,Male,Delhi,Salaried,543000.0,641,Fair,1,Business,556000,24,14.17,2023-06-06,1.02,0,Active,0,0.471,High Risk
CUST102743,33,Male,Noida,Self-Employed,819000.0,651,Fair,0,Personal,89000,48,13.6,2023-02-16,0.11,0,Closed,0,0.331,Medium Risk
CUST102744,26,Female,Bengaluru,Business Owner,998000.0,621,Fair,0,Home,606000,24,13.38,2025-12-05,0.61,123,Default,1,0.624,Very High Risk
CUST102745,64,Female,Pune,Salaried,447000.0,804,Excellent,0,Auto,1332000,24,18.32,2025-01-15,2.98,0,Active,0,0.331,Medium Risk
CUST102746,29,Female,Hyderabad,Salaried,1166000.0,767,Very Good,1,Education,1129000,48,16.17,2022-05-28,0.97,0,Active,0,0.264,Medium Risk
CUST102747,56,Female,Chennai,Salaried,2166000.0,577,Poor,0,Home,445000,24,12.99,2023-01-31,0.21,0,Active,0,0.404,High Risk
CUST102748,63,Male,Mohali,Salaried,834000.0,630,Fair,1,Auto,755000,48,7.83,2025-08-05,0.91,0,Active,0,0.481,High Risk
CUST102749,40,Male,Chennai,Salaried,774000.0,651,Fair,1,Personal,585000,12,9.38,2022-09-15,0.76,0,Active,0,0.499,High Risk
CUST102750,38,Male,Pune,Salaried,347000.0,493,Poor,0,Credit Card Consolidation,926000,36,14.18,2024-05-26,2.67,0,Closed,0,0.52,High Risk
CUST102751,63,Male,Noida,Self-Employed,473000.0,626,Fair,0,Home,256000,60,14.91,2021-12-31,0.54,0,Closed,0,0.525,High Risk
CUST102752,41,Male,Noida,Salaried,414000.0,717,Good,0,Education,799000,24,10.28,2024-12-17,1.93,0,Active,0,0.429,High Risk
CUST102753,24,Female,Mohali,Salaried,387000.0,662,Fair,0,Personal,669000,60,16.72,2023-06-24,1.73,0,Closed,0,0.475,High Risk
CUST102754,53,Female,Chennai,Self-Employed,862000.0,782,Very Good,0,Personal,1166000,12,13.44,2022-04-01,1.35,0,Active,0,0.364,Medium Risk
CUST102755,47,Male,Delhi,Salaried,679000.0,712,Good,2,Business,256000,60,15.09,2024-10-21,0.38,0,Closed,0,0.4,Medium Risk
CUST102756,27,Female,Hyderabad,Business Owner,453000.0,792,Very Good,1,Credit Card Consolidation,153000,60,10.74,2023-11-11,0.34,0,Closed,0,0.361,Medium Risk
CUST102757,26,Male,Mumbai,Salaried,763000.0,733,Good,3,Home,735000,36,14.76,2023-03-22,0.96,0,Active,0,0.38,Medium Risk
CUST102758,35,Female,Bengaluru,Salaried,961000.0,668,Fair,0,Personal,2053000,60,9.33,2022-07-25,2.14,0,Closed,0,0.471,High Risk
CUST102759,38,Female,Mumbai,Salaried,999000.0,598,Fair,2,Auto,1180000,24,9.84,2024-06-01,1.18,0,Active,0,0.494,High Risk
CUST102760,52,Male,Mohali,Salaried,1222000.0,586,Fair,1,Personal,109000,36,13.59,2023-12-31,0.09,107,Default,1,0.508,High Risk
CUST102761,31,Male,Bengaluru,Salaried,789000.0,705,Good,0,Home,226000,120,8.55,2022-02-04,0.29,0,Closed,0,0.354,Medium Risk
CUST102762,40,Female,Hyderabad,Business Owner,369000.0,753,Very Good,1,Home,420000,84,7.79,2022-02-20,1.14,0,Closed,0,0.42,High Risk
CUST102763,44,Female,Pune,Salaried,979000.0,691,Good,3,Home,452000,120,7.0,2025-06-20,0.46,0,Active,0,0.451,High Risk
CUST102764,35,Female,Mumbai,Business Owner,496000.0,715,Good,0,Personal,585000,36,8.27,2021-06-27,1.18,0,Closed,0,0.486,High Risk
CUST102765,27,Female,Chandigarh,Self-Employed,786000.0,735,Good,1,Personal,254000,240,8.27,2021-09-04,0.32,0,Active,0,0.346,Medium Risk
CUST102766,41,Female,Pune,Salaried,1680000.0,648,Fair,0,Credit Card Consolidation,140000,60,7.19,2021-06-12,0.08,0,Closed,0,0.309,Medium Risk
CUST102767,62,Male,Noida,Business Owner,1363000.0,718,Good,2,Business,729000,12,15.51,2024-10-28,0.53,0,Closed,0,0.451,High Risk
CUST102768,46,Male,Mumbai,Salaried,1215000.0,723,Good,1,Auto,830000,12,8.58,2022-04-03,0.68,0,Closed,0,0.32,Medium Risk
CUST102769,64,Male,Bengaluru,Salaried,539000.0,591,Fair,0,Personal,1438000,60,10.41,2021-12-18,2.67,0,Closed,0,0.629,Very High Risk
CUST102770,34,Male,Hyderabad,Business Owner,944000.0,693,Good,0,Auto,727000,180,9.97,2024-03-20,0.77,0,Active,0,0.529,High Risk
CUST102771,57,Male,Mumbai,Self-Employed,777000.0,713,Good,0,Personal,459000,60,14.32,2024-01-13,0.59,0,Closed,0,0.473,High Risk
CUST102772,41,Female,Delhi,Salaried,1338000.0,710,Good,1,Personal,209000,48,7.7,2024-11-09,0.16,115,Default,1,0.333,Medium Risk
CUST102773,38,Male,Delhi,Salaried,563000.0,702,Good,2,Auto,746000,24,9.3,2022-09-04,1.33,0,Closed,0,0.444,High Risk
CUST102774,25,Male,Pune,Salaried,642000.0,743,Very Good,1,Credit Card Consolidation,303000,84,11.46,2025-08-22,0.47,0,Closed,0,0.371,Medium Risk
CUST102775,23,Female,Bengaluru,Salaried,521000.0,856,Excellent,0,Auto,830000,48,7.34,2023-08-25,1.59,0,Active,0,0.396,Medium Risk
CUST102776,43,Male,Pune,Business Owner,1283000.0,696,Good,2,Home,862000,24,11.7,2024-10-30,0.67,60,Default,1,0.6,High Risk
CUST102777,46,Male,Mohali,Self-Employed,705000.0,807,Excellent,0,Personal,202000,24,16.45,2021-10-31,0.29,0,Active,0,0.3,Medium Risk
CUST102778,57,Female,Chennai,Self-Employed,737000.0,544,Poor,1,Home,387000,36,17.33,2025-12-24,0.53,0,Active,0,0.611,Very High Risk
CUST102779,44,Female,Bengaluru,Business Owner,658000.0,691,Good,1,Home,466000,36,12.78,2025-11-29,0.71,0,Closed,0,0.499,High Risk
CUST102780,39,Male,Gurugram,Salaried,818000.0,554,Poor,1,Personal,218000,36,11.77,2022-04-21,0.27,139,Default,1,0.558,High Risk
CUST102781,45,Male,Delhi,Salaried,1605000.0,640,Fair,0,Home,50000,36,7.0,2024-02-14,0.03,0,Closed,0,0.266,Medium Risk
CUST102782,41,Female,Mumbai,Salaried,441000.0,815,Excellent,0,Credit Card Consolidation,746000,84,13.4,2023-09-21,1.69,60,Default,1,0.533,High Risk
CUST102783,32,Male,Bengaluru,Salaried,797000.0,744,Very Good,0,Home,345000,24,11.28,2021-01-22,0.43,42,Active - Overdue 30d,0,0.347,Medium Risk
CUST102784,61,Male,Bengaluru,Salaried,275000.0,689,Good,0,Credit Card Consolidation,509000,24,9.99,2021-05-31,1.85,92,Default,1,0.551,High Risk
CUST102785,53,Female,Chandigarh,Salaried,962000.0,771,Very Good,1,Business,442000,12,10.01,2022-07-16,0.46,0,Closed,0,0.345,Medium Risk
CUST102786,24,Male,Mohali,Salaried,727000.0,700,Good,1,Personal,289000,84,13.26,2023-10-20,0.4,0,Closed,0,0.388,Medium Risk
CUST102787,62,Male,Mohali,Self-Employed,621000.0,648,Fair,1,Home,459000,48,10.79,2023-05-22,0.74,142,Written Off,1,0.628,Very High Risk
CUST102788,27,Male,Mumbai,Salaried,1303000.0,544,Poor,3,Auto,349000,36,14.3,2024-02-06,0.27,109,Default,1,0.556,High Risk
CUST102789,42,Female,Pune,Salaried,1667000.0,714,Good,0,Personal,638000,48,21.56,2025-01-05,0.38,0,Closed,0,0.303,Medium Risk
CUST102790,53,Female,Mumbai,Self-Employed,901000.0,603,Fair,0,Personal,431000,84,8.62,2021-04-20,0.48,269,Written Off,1,0.567,High Risk
CUST102791,37,Male,Pune,Salaried,877000.0,679,Good,0,Auto,561000,48,8.09,2022-01-17,0.64,0,Active,0,0.444,High Risk
CUST102792,44,Male,Mumbai,Self-Employed,832000.0,671,Good,1,Personal,202000,48,15.72,2025-11-15,0.24,178,Default,1,0.519,High Risk
CUST102793,54,Male,Mohali,Salaried,364000.0,650,Fair,1,Auto,401000,24,11.3,2024-10-29,1.1,0,Closed,0,0.476,High Risk
CUST102794,48,Male,Noida,Self-Employed,206000.0,706,Good,2,Personal,974000,240,11.56,2024-07-13,4.73,122,Default,1,0.799,Very High Risk
CUST102795,63,Male,Mumbai,Salaried,1335000.0,824,Excellent,0,Personal,1011000,120,9.82,2022-02-11,0.76,0,Active,0,0.192,Low Risk
CUST102796,61,Female,Chennai,Self-Employed,702000.0,693,Good,3,Credit Card Consolidation,467000,36,11.13,2023-04-11,0.67,0,Closed,0,0.556,High Risk
CUST102797,59,Male,Pune,Salaried,727000.0,673,Good,1,Personal,959000,12,10.61,2022-03-15,1.32,61,Default,1,0.545,High Risk
CUST102798,42,Male,Gurugram,Salaried,754000.0,662,Fair,0,Personal,829000,48,10.11,2023-09-15,1.1,99,Default,1,0.489,High Risk
CUST102799,37,Male,Pune,Self-Employed,1073000.0,682,Good,1,Education,808000,120,11.82,2024-04-24,0.75,113,Default,1,0.598,High Risk
CUST102800,54,Male,Hyderabad,Self-Employed,361000.0,765,Very Good,0,Business,282000,12,10.45,2025-11-12,0.78,0,Closed,0,0.382,Medium Risk
CUST102801,26,Male,Noida,Salaried,449000.0,411,Poor,0,Personal,586000,48,14.71,2022-09-28,1.31,147,Default,1,0.601,Very High Risk
CUST102802,26,Male,Chennai,Salaried,1332000.0,659,Fair,1,Home,301000,12,11.44,2021-11-30,0.23,0,Closed,0,0.367,Medium Risk
CUST102803,54,Female,Pune,Business Owner,675000.0,494,Poor,0,Personal,207000,12,8.71,2022-06-09,0.31,0,Active,0,0.586,High Risk
CUST102804,21,Female,Chennai,Self-Employed,697000.0,642,Fair,0,Auto,441000,36,13.39,2024-05-26,0.63,238,Written Off,1,0.587,High Risk
CUST102805,30,Male,Mohali,Business Owner,670000.0,684,Good,2,Personal,211000,84,13.24,2022-06-09,0.31,16,Active - Overdue 30d,0,0.463,High Risk
CUST102806,41,Male,Bengaluru,Salaried,654000.0,761,Very Good,0,Home,365000,12,9.18,2022-01-21,0.56,0,Active,0,0.328,Medium Risk
CUST102807,25,Male,Mumbai,Salaried,542000.0,742,Very Good,1,Home,59000,48,15.53,2024-06-04,0.11,0,Closed,0,0.268,Medium Risk
CUST102808,22,Male,Hyderabad,Salaried,608000.0,788,Very Good,1,Auto,363000,60,7.0,2024-10-15,0.6,16,Active - Overdue 30d,0,0.285,Medium Risk
CUST102809,42,Female,Mohali,Salaried,1154000.0,652,Fair,3,Business,363000,36,9.47,2022-03-12,0.31,153,Default,1,0.523,High Risk
CUST102810,22,Male,Mumbai,Salaried,456000.0,607,Fair,0,Auto,1122000,48,13.38,2023-08-08,2.46,135,Default,1,0.626,Very High Risk
CUST102811,30,Female,Gurugram,Salaried,533000.0,633,Fair,2,Business,408000,120,12.18,2023-09-28,0.77,0,Active,0,0.466,High Risk
CUST102812,54,Female,Mumbai,Salaried,537000.0,732,Good,0,Education,395000,84,15.68,2024-10-03,0.74,0,Closed,0,0.335,Medium Risk
CUST102813,36,Female,Chennai,Salaried,441000.0,792,Very Good,2,Personal,253000,60,12.36,2024-03-06,0.57,0,Active,0,0.302,Medium Risk
CUST102814,59,Female,Mohali,Salaried,1152000.0,714,Good,1,Personal,870000,24,7.0,2022-02-16,0.76,0,Active,0,0.34,Medium Risk
CUST102815,42,Male,Gurugram,Salaried,358000.0,641,Fair,1,Business,571000,24,10.7,2022-03-24,1.59,0,Closed,0,0.522,High Risk
CUST102816,32,Female,Gurugram,Salaried,1453000.0,570,Poor,0,Education,1352000,24,11.23,2024-04-02,0.93,0,Closed,0,0.396,Medium Risk
CUST102817,44,Female,Noida,Salaried,981000.0,661,Fair,1,Auto,652000,240,17.18,2024-07-06,0.66,0,Closed,0,0.425,High Risk
CUST102818,60,Female,Mumbai,Salaried,1058000.0,734,Good,0,Credit Card Consolidation,403000,60,15.18,2023-08-23,0.38,151,Default,1,0.505,High Risk
CUST102819,58,Male,Noida,Business Owner,958000.0,579,Poor,2,Home,497000,24,10.91,2021-10-19,0.52,90,Default,1,0.635,Very High Risk
CUST102820,30,Female,Gurugram,Salaried,658000.0,840,Excellent,1,Business,468000,48,11.3,2023-12-29,0.71,0,Closed,0,0.259,Medium Risk
CUST102821,55,Male,Chandigarh,Self-Employed,593000.0,664,Fair,2,Personal,346000,12,12.85,2021-01-26,0.58,0,Active,0,0.603,Very High Risk
CUST102822,52,Female,Chandigarh,Salaried,779000.0,760,Very Good,0,Auto,442000,84,10.79,2025-12-11,0.57,0,Active,0,0.335,Medium Risk
CUST102823,27,Male,Pune,Salaried,718000.0,594,Fair,0,Business,1375000,84,10.34,2025-06-13,1.92,114,Default,1,0.659,Very High Risk
CUST102824,41,Female,Mohali,Business Owner,364000.0,643,Fair,3,Personal,325000,60,13.43,2025-11-10,0.89,0,Active,0,0.528,High Risk
CUST102825,40,Male,Mohali,Self-Employed,667000.0,786,Very Good,2,Personal,351000,24,9.14,2025-05-22,0.53,288,Written Off,1,0.448,High Risk
CUST102826,46,Male,Chennai,Salaried,853000.0,585,Fair,0,Personal,554000,48,8.65,2022-10-21,0.65,253,Written Off,1,0.524,High Risk
CUST102827,24,Male,Delhi,Salaried,884000.0,724,Good,1,Education,266000,60,13.77,2024-02-11,0.3,0,Active,0,0.333,Medium Risk
CUST102828,42,Male,Bengaluru,Salaried,885000.0,610,Fair,0,Home,325000,36,12.7,2021-05-08,0.37,0,Closed,0,0.472,High Risk
CUST102829,35,Male,Gurugram,Salaried,475000.0,607,Fair,0,Education,170000,60,10.6,2024-06-15,0.36,163,Default,1,0.488,High Risk
CUST102830,60,Male,Noida,Salaried,1458000.0,674,Good,1,Business,337000,36,13.82,2024-01-13,0.23,109,Default,1,0.412,High Risk
CUST102831,41,Female,Chandigarh,Business Owner,1247000.0,627,Fair,0,Home,1203000,48,9.32,2024-09-16,0.96,157,Default,1,0.577,High Risk
CUST102832,35,Female,Mohali,Business Owner,651000.0,705,Good,1,Personal,458000,36,12.82,2024-10-22,0.7,0,Active,0,0.475,High Risk
CUST102833,42,Female,Mohali,Self-Employed,563000.0,661,Fair,0,Education,492000,60,13.32,2025-05-31,0.87,0,Active,0,0.537,High Risk
CUST102834,48,Male,Pune,Salaried,1478000.0,621,Fair,1,Home,511000,24,16.97,2025-08-27,0.35,0,Active,0,0.355,Medium Risk
CUST102835,34,Male,Noida,Salaried,746000.0,665,Fair,1,Business,330000,36,12.66,2025-02-24,0.44,0,Active,0,0.439,High Risk
CUST102836,47,Male,Mohali,Salaried,589000.0,802,Excellent,0,Auto,656000,60,10.68,2021-07-20,1.11,0,Active,0,0.328,Medium Risk
CUST102837,61,Female,Chennai,Self-Employed,396000.0,605,Fair,0,Personal,191000,60,16.68,2023-06-05,0.48,9,Active - Overdue 30d,0,0.483,High Risk
CUST102838,60,Female,Pune,Salaried,304000.0,594,Fair,0,Home,675000,48,14.38,2024-08-18,2.22,0,Active,0,0.493,High Risk
CUST102839,48,Male,Chennai,Salaried,658000.0,601,Fair,0,Home,744000,12,9.0,2023-08-10,1.13,121,Default,1,0.533,High Risk
CUST102840,46,Male,Mumbai,Salaried,606000.0,603,Fair,2,Personal,314000,48,10.49,2021-09-03,0.52,0,Active,0,0.553,High Risk
CUST102841,22,Female,Pune,Self-Employed,384000.0,607,Fair,2,Business,1004000,24,18.1,2025-03-14,2.61,0,Closed,0,0.475,High Risk
CUST102842,45,Female,Delhi,Self-Employed,506000.0,574,Poor,2,Business,543000,36,16.89,2022-04-22,1.07,0,Active,0,0.611,Very High Risk
CUST102843,23,Female,Mumbai,Self-Employed,1270000.0,750,Very Good,3,Personal,383000,36,7.0,2023-10-31,0.3,83,Default,1,0.498,High Risk
CUST102844,28,Female,Noida,Business Owner,482000.0,694,Good,0,Personal,281000,120,11.26,2025-09-27,0.58,0,Closed,0,0.448,High Risk
CUST102845,64,Male,Pune,Self-Employed,714000.0,676,Good,0,Home,578000,48,14.73,2022-07-30,0.81,0,Active,0,0.54,High Risk
CUST102846,53,Male,Delhi,Salaried,1263000.0,872,Excellent,3,Education,214000,84,15.46,2023-04-30,0.17,2,Active - Overdue 30d,0,0.232,Medium Risk
CUST102847,62,Male,Bengaluru,Salaried,557000.0,727,Good,2,Home,561000,36,10.48,2023-12-25,1.01,335,Written Off,1,0.45,High Risk
CUST102848,55,Male,Mohali,Salaried,989000.0,900,Excellent,1,Credit Card Consolidation,481000,36,20.3,2023-10-01,0.49,67,Default,1,0.469,High Risk
CUST102849,26,Male,Noida,Salaried,1155000.0,783,Very Good,0,Personal,190000,36,10.28,2022-06-28,0.16,3,Active - Overdue 30d,0,0.279,Medium Risk
CUST102850,59,Male,Mumbai,Business Owner,1003000.0,583,Fair,0,Education,890000,120,7.8,2022-02-02,0.89,147,Default,1,0.611,Very High Risk
CUST102851,43,Male,Mohali,Salaried,805000.0,573,Poor,5,Credit Card Consolidation,396000,12,11.85,2025-03-20,0.49,90,Default,1,0.625,Very High Risk
CUST102852,45,Male,Bengaluru,Salaried,376000.0,639,Fair,1,Home,217000,36,15.88,2022-09-23,0.58,0,Active,0,0.449,High Risk
CUST102853,63,Male,Hyderabad,Self-Employed,348000.0,652,Fair,0,Home,682000,24,7.94,2023-09-29,1.96,0,Active,0,0.575,High Risk
CUST102854,39,Male,Hyderabad,Salaried,1262000.0,782,Very Good,0,Personal,859000,48,7.0,2022-09-23,0.68,0,Active,0,0.275,Medium Risk
CUST102855,25,Male,Noida,Salaried,1307000.0,647,Fair,0,Auto,297000,48,12.27,2025-07-14,0.23,0,Closed,0,0.319,Medium Risk
CUST102856,31,Female,Noida,Business Owner,368000.0,671,Good,1,Home,694000,60,13.73,2024-09-09,1.89,87,Default,1,0.638,Very High Risk
CUST102857,32,Female,Bengaluru,Salaried,953000.0,587,Fair,0,Auto,1342000,24,8.65,2023-12-16,1.41,43,Active - Overdue 30d,0,0.443,High Risk
CUST102858,30,Male,Pune,Salaried,544000.0,733,Good,1,Auto,254000,48,9.83,2024-06-24,0.47,0,Closed,0,0.353,Medium Risk
CUST102859,28,Male,Gurugram,Salaried,632000.0,768,Very Good,1,Home,954000,84,13.75,2021-09-14,1.51,173,Default,1,0.461,High Risk
CUST102860,44,Male,Chandigarh,Salaried,875000.0,742,Very Good,1,Auto,600000,60,14.56,2025-10-29,0.69,0,Closed,0,0.333,Medium Risk
CUST102861,48,Female,Chandigarh,Salaried,244000.0,690,Good,3,Business,509000,48,19.49,2021-07-26,2.09,0,Closed,0,0.436,High Risk
CUST102862,61,Male,Gurugram,Self-Employed,442000.0,762,Very Good,1,Personal,478000,48,10.99,2024-01-28,1.08,0,Closed,0,0.452,High Risk
CUST102863,56,Male,Gurugram,Salaried,1170000.0,723,Good,0,Business,573000,120,8.21,2021-05-12,0.49,127,Default,1,0.355,Medium Risk
CUST102864,57,Female,Delhi,Self-Employed,572000.0,743,Very Good,1,Personal,560000,48,9.42,2021-01-15,0.98,0,Active,0,0.47,High Risk
CUST102865,41,Male,Pune,Salaried,1248000.0,617,Fair,2,Business,560000,84,10.37,2022-04-16,0.45,0,Active,0,0.401,High Risk
CUST102866,28,Male,Hyderabad,Salaried,959000.0,657,Fair,1,Personal,571000,180,9.45,2022-09-01,0.6,0,Active,0,0.417,High Risk
CUST102867,29,Male,Gurugram,Self-Employed,184000.0,730,Good,1,Business,1036000,12,11.26,2021-11-07,5.63,141,Default,1,0.817,Very High Risk
CUST102868,35,Male,Mohali,Salaried,937000.0,643,Fair,1,Business,482000,120,7.6,2023-11-30,0.51,0,Closed,0,0.428,High Risk
CUST102869,60,Male,Mumbai,Self-Employed,746000.0,843,Excellent,2,Home,539000,24,11.4,2024-04-23,0.72,0,Active,0,0.404,High Risk
CUST102870,38,Female,Pune,Business Owner,368000.0,714,Good,0,Personal,443000,12,12.69,2025-02-20,1.2,0,Closed,0,0.434,High Risk
CUST102871,62,Male,Pune,Salaried,269000.0,726,Good,1,Business,937000,36,8.74,2025-03-23,3.48,177,Default,1,0.679,Very High Risk
CUST102872,40,Female,Mumbai,Business Owner,559000.0,764,Very Good,1,Home,413000,48,10.79,2022-03-28,0.74,0,Active,0,0.418,High Risk
CUST102873,26,Male,Delhi,Salaried,427000.0,702,Good,0,Home,737000,12,16.69,2021-09-13,1.73,0,Active,0,0.446,High Risk
CUST102874,32,Male,Noida,Salaried,349000.0,718,Good,0,Personal,469000,180,10.14,2023-12-29,1.34,0,Closed,0,0.346,Medium Risk
CUST102875,22,Male,Chandigarh,Self-Employed,915000.0,634,Fair,1,Credit Card Consolidation,303000,12,14.47,2025-03-15,0.33,158,Default,1,0.62,Very High Risk
CUST102876,27,Male,Gurugram,Salaried,654000.0,653,Fair,1,Credit Card Consolidation,297000,60,7.0,2023-06-25,0.45,0,Closed,0,0.418,High Risk
CUST102877,36,Male,Gurugram,Salaried,627000.0,680,Good,3,Auto,179000,36,10.69,2024-08-23,0.29,98,Default,1,0.482,High Risk
CUST102878,23,Male,Noida,Salaried,641000.0,592,Fair,0,Personal,924000,24,11.55,2022-08-11,1.44,277,Written Off,1,0.548,High Risk
CUST102879,23,Female,Bengaluru,Salaried,706000.0,809,Excellent,1,Auto,290000,84,13.76,2021-12-19,0.41,0,Closed,0,0.27,Medium Risk
CUST102880,47,Male,Noida,Self-Employed,1052000.0,589,Fair,1,Personal,783000,84,16.36,2024-08-06,0.74,74,Default,1,0.635,Very High Risk
CUST102881,63,Male,Bengaluru,Salaried,162000.0,594,Fair,0,Auto,332000,120,10.34,2022-04-27,2.05,92,Default,1,0.697,Very High Risk
CUST102882,60,Male,Chandigarh,Salaried,807000.0,681,Good,1,Home,104000,84,10.49,2021-02-25,0.13,284,Written Off,1,0.454,High Risk
CUST102883,58,Male,Delhi,Self-Employed,233000.0,716,Good,0,Auto,333000,48,7.0,2024-02-16,1.43,174,Default,1,0.503,High Risk
CUST102884,53,Male,Chennai,Salaried,599000.0,622,Fair,0,Education,492000,24,15.98,2021-07-02,0.82,0,Active,0,0.463,High Risk
CUST102885,48,Male,Hyderabad,Salaried,762000.0,639,Fair,2,Education,498000,84,13.14,2025-04-10,0.65,72,Default,1,0.459,High Risk
CUST102886,21,Male,Chandigarh,Salaried,1308000.0,658,Fair,1,Credit Card Consolidation,631000,12,11.3,2021-05-27,0.48,158,Written Off,1,0.519,High Risk
CUST102887,28,Male,Mumbai,Salaried,830000.0,683,Good,0,Home,458000,60,8.99,2021-10-15,0.55,2,Active - Overdue 30d,0,0.422,High Risk
CUST102888,57,Female,Gurugram,Salaried,467000.0,731,Good,1,Home,210000,12,9.68,2022-02-20,0.45,0,Closed,0,0.359,Medium Risk
CUST102889,52,Male,Delhi,Business Owner,979000.0,620,Fair,0,Auto,406000,24,14.66,2024-10-15,0.41,83,Default,1,0.526,High Risk
CUST102890,63,Male,Gurugram,Salaried,971000.0,646,Fair,0,Personal,644000,48,13.85,2022-12-21,0.66,13,Active - Overdue 30d,0,0.429,High Risk
CUST102891,57,Female,Noida,Self-Employed,977000.0,711,Good,0,Auto,483000,48,7.0,2021-10-05,0.49,0,Active,0,0.477,High Risk
CUST102892,24,Female,Chennai,Self-Employed,480000.0,774,Very Good,0,Education,492000,120,15.27,2021-12-01,1.02,0,Active,0,0.431,High Risk
CUST102893,50,Female,Delhi,Salaried,734000.0,753,Very Good,0,Home,957000,240,12.15,2023-10-14,1.3,144,Default,1,0.406,High Risk
CUST102894,26,Male,Mohali,Salaried,528000.0,711,Good,0,Personal,537000,60,8.94,2021-12-06,1.02,0,Active,0,0.348,Medium Risk
CUST102895,39,Female,Noida,Business Owner,534000.0,515,Poor,1,Personal,365000,240,15.17,2021-07-05,0.68,0,Active,0,0.514,High Risk
CUST102896,52,Female,Chandigarh,Salaried,604000.0,610,Fair,2,Auto,933000,24,15.18,2021-08-31,1.54,162,Default,1,0.606,Very High Risk
